JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
396649,Q12S5505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396650,Q12S5605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396651,Q12S5705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396652,Q12S5805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396653,Q12S5905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396654,Q12S6005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396655,Q12S6105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396656,Q12S6205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396657,Q12S6305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396658,Q12S6405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396659,Q12S6505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396660,Q12S6605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396661,Q12S6705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396662,Q12S6805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396663,Q12S6905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396664,Q12S7005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396665,Q12S7105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396666,Q12S7205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396667,Q12S7305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396668,Q12S7405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396669,Q12S7505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396670,Q12S7605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396671,Q12S7705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396672,Q12S7805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396673,Q12S7905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396674,Q12S8005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396675,Q12S8105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396676,Q12S8205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396677,Q12S8305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396678,Q12S8405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396679,Q12S8505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396680,Q12S8605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396681,Q12S8705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396682,Q12S8805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396683,Q12S8905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396684,Q12S9005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396685,Q12S9105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396686,Q12S9205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396687,Q12S9305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396688,Q12S9405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396689,Q12S9505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396690,Q12S9605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396691,Q12S9705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396692,Q12S9805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396693,Q12S9905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396694,Q12S10005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396695,Q12S10105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396696,Q12S10205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396697,Q12S10305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396698,Q12S10405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396699,Q12S10505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396700,Q12S10605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396701,Q12S10705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396702,Q12S10805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396703,Q12S10905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396704,Q12S11005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396705,Q12S11105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396706,Q12S11205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396707,Q12S11305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396708,Q12S11405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396709,Q12S11505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396710,Q12S11605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396711,Q12S11705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396712,Q12S11805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396713,Q12S11905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396714,Q12S12005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396715,Q12S12105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396716,Q12S12205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396717,Q12S12305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396718,Q12S12405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396719,Q12S12505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396720,Q12S12605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396721,Q12S12705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396722,Q12S12805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396723,Q12S12905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396724,Q12S13005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396725,Q12S13105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396726,Q12S13205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396727,Q12S13305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396728,Q12S13405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396729,Q12S13505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396730,Q12S13605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396731,Q12S13705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396732,Q12S13805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396733,Q12S13905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396734,Q12S14005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396735,Q12S14105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396736,Q12S14205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396737,Q12S14305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396738,Q12S14405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396739,Q12S14505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396740,Q12S14605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396741,Q12S14705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396742,Q12S14805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396743,Q12S14905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396744,Q12S15005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396745,Q12S15105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396746,Q12S15205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396747,Q12S15305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396748,Q12S15405P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396749,Q12S15505P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396750,Q12S15605P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396751,Q12S15705P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396752,Q12S15805P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396753,Q12S15905P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396754,Q12S16005P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396755,Q12S16105P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396756,Q12S16205P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396757,Q12S16305P01DsCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396758,Q06S05P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396759,Q06S10P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396760,Q06S15P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396761,Q06S20P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396762,Q06S25P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396763,Q06S30P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396764,Q06S35P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396765,Q06S40P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396766,Q06S45P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396767,Q06S50P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396768,Q06S55P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396769,Q06S60P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396770,Q06S65P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396771,Q06S70P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396772,Q06S75P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396773,Q06S80P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396774,Q06S85P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396775,Q06S90P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396776,Q06S95P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396777,Q06S100P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396778,Q06S105P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396779,Q06S110P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396780,Q06S115P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396781,Q06S120P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396782,Q06S125P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396783,Q06S130P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396784,Q06S135P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396785,Q06S140P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396786,Q06S145P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396787,Q06S150P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396788,Q06S155P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396789,Q06S160P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396790,Q06S165P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396791,Q06S170P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396792,Q06S175P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396793,Q06S180P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396794,Q06S185P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396795,Q06S190P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396796,Q06S195P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396797,Q06S200P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396798,Q06S205P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396799,Q06S210P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396800,Q06S215P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396801,Q06S220P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396802,Q06S225P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396803,Q06S230P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396804,Q06S235P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396805,Q06S240P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396806,Q06S245P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396807,Q06S250P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396808,Q06S255P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396809,Q06S260P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396810,Q06S265P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396811,Q06S270P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396812,Q06S275P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396813,Q06S280P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396814,Q06S285P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396815,Q06S290P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
396816,Q06S295P01DaCUS,dgoncalves,hmem1,CANCELLED by 383200393,80,00:00:00,,00:00:00,4800Mc
397325,Q06S05P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:20,,00:07.925,4800Mc
397325.batch,batch,,,COMPLETED,80,00:00:20,0,00:00.348,4800Mc
397325.extern,extern,,,COMPLETED,80,00:00:20,0,00:00:00,4800Mc
397325.0,python3,,,COMPLETED,80,00:00:18,0,00:07.576,4800Mc
397326,Q06S10P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:23,,00:12.893,4800Mc
397326.batch,batch,,,COMPLETED,80,00:00:23,0,00:00.351,4800Mc
397326.extern,extern,,,COMPLETED,80,00:00:23,0,00:00.001,4800Mc
397326.0,python3,,,COMPLETED,80,00:00:21,0,00:12.539,4800Mc
397327,Q06S15P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:29,,00:17.573,4800Mc
397327.batch,batch,,,COMPLETED,80,00:00:29,0,00:00.344,4800Mc
397327.extern,extern,,,COMPLETED,80,00:00:29,0,00:00.001,4800Mc
397327.0,python3,,,COMPLETED,80,00:00:27,0,00:17.227,4800Mc
397328,Q06S20P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:29,,00:22.060,4800Mc
397328.batch,batch,,,COMPLETED,80,00:00:29,0,00:00.329,4800Mc
397328.extern,extern,,,COMPLETED,80,00:00:29,0,00:00.001,4800Mc
397328.0,python3,,,COMPLETED,80,00:00:28,0,00:21.729,4800Mc
397329,Q06S25P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:34,,00:26.946,4800Mc
397329.batch,batch,,,COMPLETED,80,00:00:34,4.43M,00:00.332,4800Mc
397329.extern,extern,,,COMPLETED,80,00:00:34,0,00:00:00,4800Mc
397329.0,python3,,,COMPLETED,80,00:00:32,337.15M,00:26.613,4800Mc
397330,Q06S30P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:38,,00:31.600,4800Mc
397330.batch,batch,,,COMPLETED,80,00:00:38,4.43M,00:00.331,4800Mc
397330.extern,extern,,,COMPLETED,80,00:00:38,0,00:00.001,4800Mc
397330.0,python3,,,COMPLETED,80,00:00:36,335.48M,00:31.267,4800Mc
397331,Q06S35P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:43,,00:36.717,4800Mc
397331.batch,batch,,,COMPLETED,80,00:00:43,4.43M,00:00.334,4800Mc
397331.extern,extern,,,COMPLETED,80,00:00:43,0,00:00.001,4800Mc
397331.0,python3,,,COMPLETED,80,00:00:42,367.06M,00:36.381,4800Mc
397332,Q06S40P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:48,,00:41.616,4800Mc
397332.batch,batch,,,COMPLETED,80,00:00:48,4.43M,00:00.341,4800Mc
397332.extern,extern,,,COMPLETED,80,00:00:48,0,00:00.001,4800Mc
397332.0,python3,,,COMPLETED,80,00:00:46,390.41M,00:41.273,4800Mc
397333,Q06S45P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:53,,00:46.659,4800Mc
397333.batch,batch,,,COMPLETED,80,00:00:53,4.44M,00:00.336,4800Mc
397333.extern,extern,,,COMPLETED,80,00:00:53,0,00:00.001,4800Mc
397333.0,python3,,,COMPLETED,80,00:00:51,413.81M,00:46.322,4800Mc
397334,Q06S50P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:00:58,,00:51.276,4800Mc
397334.batch,batch,,,COMPLETED,80,00:00:58,4.43M,00:00.336,4800Mc
397334.extern,extern,,,COMPLETED,80,00:00:58,0,00:00.001,4800Mc
397334.0,python3,,,COMPLETED,80,00:00:56,438.02M,00:50.938,4800Mc
397335,Q06S55P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:02,,00:55.767,4800Mc
397335.batch,batch,,,COMPLETED,80,00:01:02,4.43M,00:00.329,4800Mc
397335.extern,extern,,,COMPLETED,80,00:01:02,0,00:00:00,4800Mc
397335.0,python3,,,COMPLETED,80,00:01:00,447.07M,00:55.437,4800Mc
397336,Q06S60P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:06,,01:00.352,4800Mc
397336.batch,batch,,,COMPLETED,80,00:01:06,4.44M,00:00.323,4800Mc
397336.extern,extern,,,COMPLETED,80,00:01:06,0,00:00.001,4800Mc
397336.0,python3,,,COMPLETED,80,00:01:05,506.68M,01:00.027,4800Mc
397337,Q06S65P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:12,,01:06.235,4800Mc
397337.batch,batch,,,COMPLETED,80,00:01:12,4.43M,00:00.335,4800Mc
397337.extern,extern,,,COMPLETED,80,00:01:12,0,00:00.001,4800Mc
397337.0,python3,,,COMPLETED,80,00:01:11,563.10M,01:05.897,4800Mc
397338,Q06S70P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:17,,01:11.142,4800Mc
397338.batch,batch,,,COMPLETED,80,00:01:17,4.43M,00:00.338,4800Mc
397338.extern,extern,,,COMPLETED,80,00:01:17,0,00:00.001,4800Mc
397338.0,python3,,,COMPLETED,80,00:01:16,600.60M,01:10.802,4800Mc
397339,Q06S75P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:22,,01:15.065,4800Mc
397339.batch,batch,,,COMPLETED,80,00:01:22,4.43M,00:00.335,4800Mc
397339.extern,extern,,,COMPLETED,80,00:01:22,0,00:00.001,4800Mc
397339.0,python3,,,COMPLETED,80,00:01:21,636.78M,01:14.728,4800Mc
397340,Q06S80P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:27,,01:20.088,4800Mc
397340.batch,batch,,,COMPLETED,80,00:01:27,4.43M,00:00.338,4800Mc
397340.extern,extern,,,COMPLETED,80,00:01:27,0,00:00.001,4800Mc
397340.0,python3,,,COMPLETED,80,00:01:25,664.25M,01:19.748,4800Mc
397341,Q06S85P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:32,,01:24.469,4800Mc
397341.batch,batch,,,COMPLETED,80,00:01:32,4.44M,00:00.339,4800Mc
397341.extern,extern,,,COMPLETED,80,00:01:32,0,00:00.001,4800Mc
397341.0,python3,,,COMPLETED,80,00:01:30,682.62M,01:24.129,4800Mc
397342,Q06S90P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:38,,01:31.833,4800Mc
397342.batch,batch,,,COMPLETED,80,00:01:38,4.43M,00:00.325,4800Mc
397342.extern,extern,,,COMPLETED,80,00:01:39,0,00:00.001,4800Mc
397342.0,python3,,,COMPLETED,80,00:01:37,706.61M,01:31.506,4800Mc
397343,Q06S95P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:41,,01:34.362,4800Mc
397343.batch,batch,,,COMPLETED,80,00:01:41,4.43M,00:00.334,4800Mc
397343.extern,extern,,,COMPLETED,80,00:01:41,0,00:00.001,4800Mc
397343.0,python3,,,COMPLETED,80,00:01:39,729.09M,01:34.027,4800Mc
397344,Q06S100P01DaCUS,dgoncalves,hmem1,COMPLETED,80,00:01:45,,01:38.854,4800Mc
397344.batch,batch,,,COMPLETED,80,00:01:45,4.43M,00:00.327,4800Mc
397344.extern,extern,,,COMPLETED,80,00:01:45,0,00:00:00,4800Mc
