JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU,ReqMem
432621.extern,extern,,,COMPLETED,80,01:48:04,0,00:00.001,4700Mc
432621.0,mprof,,,COMPLETED,80,01:48:02,169904.94M,01:48:07,4700Mc
432622,Q09S1023P01DsCU00SJS01SCCN_505,dgoncalves,hmem1,COMPLETED,80,01:48:31,,01:48:36,4700Mc
432622.batch,batch,,,COMPLETED,80,01:48:31,4.43M,00:00.343,4700Mc
432622.extern,extern,,,COMPLETED,80,01:48:31,0,00:00:00,4700Mc
432622.0,mprof,,,COMPLETED,80,01:48:29,170247.27M,01:48:35,4700Mc
432623,Q09S1023P01DsCU00SJS01SCCN_506,dgoncalves,hmem1,COMPLETED,80,01:48:37,,01:48:38,4700Mc
432623.batch,batch,,,COMPLETED,80,01:48:37,4.43M,00:00.343,4700Mc
432623.extern,extern,,,COMPLETED,80,01:48:37,0,00:00.001,4700Mc
432623.0,mprof,,,COMPLETED,80,01:48:36,170582.69M,01:48:37,4700Mc
432624,Q09S1023P01DsCU00SJS01SCCN_507,dgoncalves,hmem1,COMPLETED,80,01:50:16,,01:50:16,4700Mc
432624.batch,batch,,,COMPLETED,80,01:50:16,4.43M,00:00.335,4700Mc
432624.extern,extern,,,COMPLETED,80,01:50:16,0,00:00.001,4700Mc
432624.0,mprof,,,COMPLETED,80,01:50:15,170921.86M,01:50:16,4700Mc
432625,Q09S1023P01DsCU00SJS01SCCN_508,dgoncalves,hmem1,COMPLETED,80,01:51:23,,01:51:23,4700Mc
432625.batch,batch,,,COMPLETED,80,01:51:23,4.43M,00:00.350,4700Mc
432625.extern,extern,,,COMPLETED,80,01:51:23,0,00:00.001,4700Mc
432625.0,mprof,,,COMPLETED,80,01:51:22,171251.40M,01:51:23,4700Mc
432626,Q09S1023P01DsCU00SJS01SCCN_509,dgoncalves,hmem1,COMPLETED,80,01:52:13,,01:52:13,4700Mc
432626.batch,batch,,,COMPLETED,80,01:52:13,4.43M,00:00.349,4700Mc
432626.extern,extern,,,COMPLETED,80,01:52:13,0,00:00.001,4700Mc
432626.0,mprof,,,COMPLETED,80,01:52:11,171588.09M,01:52:13,4700Mc
432627,Q09S1023P01DsCU00SJS01SCCN_510,dgoncalves,hmem1,COMPLETED,80,01:52:08,,01:51:57,4700Mc
432627.batch,batch,,,COMPLETED,80,01:52:08,4.43M,00:00.341,4700Mc
432627.extern,extern,,,COMPLETED,80,01:52:08,0,00:00.001,4700Mc
432627.0,mprof,,,COMPLETED,80,01:52:07,171923.87M,01:51:56,4700Mc
432628,Q09S1023P01DsCU00SJS01SCCN_511,dgoncalves,hmem1,COMPLETED,80,01:52:04,,01:52:05,4700Mc
432628.batch,batch,,,COMPLETED,80,01:52:04,4.43M,00:00.336,4700Mc
432628.extern,extern,,,COMPLETED,80,01:52:04,0,00:00.001,4700Mc
432628.0,mprof,,,COMPLETED,80,01:52:02,172262.62M,01:52:05,4700Mc
432629,Q09S1023P01DsCU00SJS01SCCN_512,dgoncalves,hmem1,COMPLETED,80,01:52:31,,01:52:31,4700Mc
432629.batch,batch,,,COMPLETED,80,01:52:31,4.43M,00:00.355,4700Mc
432629.extern,extern,,,COMPLETED,80,01:52:31,0,00:00.001,4700Mc
432629.0,mprof,,,COMPLETED,80,01:52:30,172599.85M,01:52:31,4700Mc
432630,Q09S1023P01DsCU00SJS01SCCN_513,dgoncalves,hmem1,COMPLETED,80,01:50:45,,01:50:44,4700Mc
432630.batch,batch,,,COMPLETED,80,01:50:45,4.43M,00:00.347,4700Mc
432630.extern,extern,,,COMPLETED,80,01:50:45,0,00:00:00,4700Mc
432630.0,mprof,,,COMPLETED,80,01:50:43,172943.89M,01:50:44,4700Mc
432631,Q09S1023P01DsCU00SJS01SCCN_514,dgoncalves,hmem1,COMPLETED,80,01:52:00,,01:51:59,4700Mc
432631.batch,batch,,,COMPLETED,80,01:52:00,4.43M,00:00.338,4700Mc
432631.extern,extern,,,COMPLETED,80,01:52:00,0,00:00.001,4700Mc
432631.0,mprof,,,COMPLETED,80,01:51:58,173270.25M,01:51:59,4700Mc
432632,Q09S1023P01DsCU00SJS01SCCN_515,dgoncalves,hmem1,COMPLETED,80,01:54:38,,01:54:43,4700Mc
432632.batch,batch,,,COMPLETED,80,01:54:38,4.43M,00:00.351,4700Mc
432632.extern,extern,,,COMPLETED,80,01:54:38,0,00:00.001,4700Mc
432632.0,mprof,,,COMPLETED,80,01:54:36,173610.13M,01:54:42,4700Mc
432633,Q09S1023P01DsCU00SJS01SCCN_516,dgoncalves,hmem1,COMPLETED,80,01:51:43,,01:51:43,4700Mc
432633.batch,batch,,,COMPLETED,80,01:51:43,4.48M,00:00.345,4700Mc
432633.extern,extern,,,COMPLETED,80,01:51:43,0,00:00.001,4700Mc
432633.0,mprof,,,COMPLETED,80,01:51:41,173952.92M,01:51:43,4700Mc
432634,Q09S1023P01DsCU00SJS01SCCN_517,dgoncalves,hmem1,COMPLETED,80,01:52:43,,01:52:45,4700Mc
432634.batch,batch,,,COMPLETED,80,01:52:43,4.43M,00:00.337,4700Mc
432634.extern,extern,,,COMPLETED,80,01:52:44,0,00:00.001,4700Mc
432634.0,mprof,,,COMPLETED,80,01:52:42,174285.88M,01:52:44,4700Mc
432635,Q09S1023P01DsCU00SJS01SCCN_518,dgoncalves,hmem1,COMPLETED,80,01:54:17,,01:53:27,4700Mc
432635.batch,batch,,,COMPLETED,80,01:54:17,4.43M,00:00.354,4700Mc
432635.extern,extern,,,COMPLETED,80,01:54:17,0,00:00.001,4700Mc
432635.0,mprof,,,COMPLETED,80,01:54:16,174618.29M,01:53:26,4700Mc
432636,Q09S1023P01DsCU00SJS01SCCN_519,dgoncalves,hmem1,COMPLETED,80,01:54:40,,01:53:25,4700Mc
432636.batch,batch,,,COMPLETED,80,01:54:40,4.43M,00:00.350,4700Mc
432636.extern,extern,,,COMPLETED,80,01:54:40,0,00:00.001,4700Mc
432636.0,mprof,,,COMPLETED,80,01:54:38,174954.10M,01:53:25,4700Mc
432637,Q09S1023P01DsCU00SJS01SCCN_520,dgoncalves,hmem1,COMPLETED,80,01:53:27,,01:53:26,4700Mc
432637.batch,batch,,,COMPLETED,80,01:53:27,4.43M,00:00.358,4700Mc
432637.extern,extern,,,COMPLETED,80,01:53:27,0,00:00.001,4700Mc
432637.0,mprof,,,COMPLETED,80,01:53:25,175298.13M,01:53:26,4700Mc
432638,Q09S1023P01DsCU00SJS01SCCN_521,dgoncalves,hmem1,COMPLETED,80,01:53:11,,01:53:13,4700Mc
432638.batch,batch,,,COMPLETED,80,01:53:11,4.43M,00:00.343,4700Mc
432638.extern,extern,,,COMPLETED,80,01:53:11,0,00:00:00,4700Mc
432638.0,mprof,,,COMPLETED,80,01:53:10,175628.12M,01:53:13,4700Mc
432639,Q09S1023P01DsCU00SJS01SCCN_522,dgoncalves,hmem1,COMPLETED,80,01:52:50,,01:52:57,4700Mc
432639.batch,batch,,,COMPLETED,80,01:52:50,4.43M,00:00.346,4700Mc
432639.extern,extern,,,COMPLETED,80,01:52:50,0,00:00.001,4700Mc
432639.0,mprof,,,COMPLETED,80,01:52:48,175971.43M,01:52:56,4700Mc
432640,Q09S1023P01DsCU00SJS01SCCN_523,dgoncalves,hmem1,COMPLETED,80,01:54:27,,01:54:31,4700Mc
432640.batch,batch,,,COMPLETED,80,01:54:27,4.43M,00:00.340,4700Mc
432640.extern,extern,,,COMPLETED,80,01:54:27,0,00:00.001,4700Mc
432640.0,mprof,,,COMPLETED,80,01:54:25,176301.99M,01:54:30,4700Mc
432641,Q09S1023P01DsCU00SJS01SCCN_524,dgoncalves,hmem1,COMPLETED,80,01:54:22,,01:54:22,4700Mc
432641.batch,batch,,,COMPLETED,80,01:54:22,4.43M,00:00.358,4700Mc
432641.extern,extern,,,COMPLETED,80,01:54:23,0,00:00.001,4700Mc
432641.0,mprof,,,COMPLETED,80,01:54:21,176637.49M,01:54:22,4700Mc
432642,Q09S1023P01DsCU00SJS01SCCN_525,dgoncalves,hmem1,COMPLETED,80,01:53:55,,01:54:01,4700Mc
432642.batch,batch,,,COMPLETED,80,01:53:55,4.43M,00:00.353,4700Mc
432642.extern,extern,,,COMPLETED,80,01:53:55,0,00:00:00,4700Mc
432642.0,mprof,,,COMPLETED,80,01:53:54,176975.12M,01:54:00,4700Mc
432643,Q09S1023P01DsCU00SJS01SCCN_526,dgoncalves,hmem1,COMPLETED,80,01:53:51,,01:53:55,4700Mc
432643.batch,batch,,,COMPLETED,80,01:53:51,4.43M,00:00.341,4700Mc
432643.extern,extern,,,COMPLETED,80,01:53:51,0,00:00.001,4700Mc
432643.0,mprof,,,COMPLETED,80,01:53:50,177317.35M,01:53:55,4700Mc
432644,Q09S1023P01DsCU00SJS01SCCN_527,dgoncalves,hmem1,COMPLETED,80,01:54:17,,01:54:18,4700Mc
432644.batch,batch,,,COMPLETED,80,01:54:17,4.43M,00:00.347,4700Mc
432644.extern,extern,,,COMPLETED,80,01:54:17,0,00:00.001,4700Mc
432644.0,mprof,,,COMPLETED,80,01:54:16,177654.45M,01:54:18,4700Mc
432645,Q09S1023P01DsCU00SJS01SCCN_528,dgoncalves,hmem1,COMPLETED,80,01:55:33,,01:55:11,4700Mc
432645.batch,batch,,,COMPLETED,80,01:55:33,4.43M,00:00.343,4700Mc
432645.extern,extern,,,COMPLETED,80,01:55:33,0,00:00.001,4700Mc
432645.0,mprof,,,COMPLETED,80,01:55:31,177985.75M,01:55:10,4700Mc
432646,Q09S1023P01DsCU00SJS01SCCN_529,dgoncalves,hmem1,COMPLETED,80,01:55:03,,01:55:11,4700Mc
432646.batch,batch,,,COMPLETED,80,01:55:03,4.43M,00:00.341,4700Mc
432646.extern,extern,,,COMPLETED,80,01:55:03,0,00:00:00,4700Mc
432646.0,mprof,,,COMPLETED,80,01:55:01,178322.40M,01:55:11,4700Mc
432647,Q09S1023P01DsCU00SJS01SCCN_530,dgoncalves,hmem1,COMPLETED,80,01:54:40,,01:54:47,4700Mc
432647.batch,batch,,,COMPLETED,80,01:54:40,4.43M,00:00.346,4700Mc
432647.extern,extern,,,COMPLETED,80,01:54:40,0,00:00.001,4700Mc
432647.0,mprof,,,COMPLETED,80,01:54:38,178658.21M,01:54:47,4700Mc
432648,Q09S1023P01DsCU00SJS01SCCN_531,dgoncalves,hmem1,COMPLETED,80,01:54:14,,01:54:21,4700Mc
432648.batch,batch,,,COMPLETED,80,01:54:14,4.43M,00:00.352,4700Mc
432648.extern,extern,,,COMPLETED,80,01:54:14,0,00:00.001,4700Mc
432648.0,mprof,,,COMPLETED,80,01:54:12,179001.34M,01:54:21,4700Mc
432649,Q09S1023P01DsCU00SJS01SCCN_532,dgoncalves,hmem1,COMPLETED,80,01:54:10,,01:54:13,4700Mc
432649.batch,batch,,,COMPLETED,80,01:54:10,4.43M,00:00.348,4700Mc
432649.extern,extern,,,COMPLETED,80,01:54:10,0,00:00.001,4700Mc
432649.0,mprof,,,COMPLETED,80,01:54:09,179341.24M,01:54:12,4700Mc
432650,Q09S1023P01DsCU00SJS01SCCN_533,dgoncalves,hmem1,COMPLETED,80,01:54:58,,01:54:58,4700Mc
432650.batch,batch,,,COMPLETED,80,01:54:58,4.43M,00:00.326,4700Mc
432650.extern,extern,,,COMPLETED,80,01:54:58,0,00:00.001,4700Mc
432650.0,mprof,,,COMPLETED,80,01:54:57,179672.03M,01:54:58,4700Mc
432651,Q09S1023P01DsCU00SJS01SCCN_534,dgoncalves,hmem1,COMPLETED,80,01:55:31,,01:55:33,4700Mc
432651.batch,batch,,,COMPLETED,80,01:55:31,4.43M,00:00.346,4700Mc
432651.extern,extern,,,COMPLETED,80,01:55:31,0,00:00:00,4700Mc
432651.0,mprof,,,COMPLETED,80,01:55:30,180005.49M,01:55:32,4700Mc
432652,Q09S1023P01DsCU00SJS01SCCN_535,dgoncalves,hmem1,COMPLETED,80,01:55:34,,01:55:34,4700Mc
432652.batch,batch,,,COMPLETED,80,01:55:34,4.53M,00:00.345,4700Mc
432652.extern,extern,,,COMPLETED,80,01:55:34,0,00:00.001,4700Mc
432652.0,mprof,,,COMPLETED,80,01:55:33,180341.39M,01:55:34,4700Mc
432653,Q09S1023P01DsCU00SJS01SCCN_536,dgoncalves,hmem1,COMPLETED,80,01:55:57,,01:55:58,4700Mc
432653.batch,batch,,,COMPLETED,80,01:55:57,4.43M,00:00.352,4700Mc
432653.extern,extern,,,COMPLETED,80,01:55:57,0,00:00.001,4700Mc
432653.0,mprof,,,COMPLETED,80,01:55:56,180685.46M,01:55:58,4700Mc
432654,Q09S1023P01DsCU00SJS01SCCN_537,dgoncalves,hmem1,COMPLETED,80,01:57:06,,01:57:07,4700Mc
432654.batch,batch,,,COMPLETED,80,01:57:06,4.43M,00:00.333,4700Mc
432654.extern,extern,,,COMPLETED,80,01:57:06,0,00:00.001,4700Mc
432654.0,mprof,,,COMPLETED,80,01:57:05,181015.98M,01:57:06,4700Mc
432655,Q09S1023P01DsCU00SJS01SCCN_538,dgoncalves,hmem1,COMPLETED,80,01:56:51,,01:56:50,4700Mc
432655.batch,batch,,,COMPLETED,80,01:56:51,4.43M,00:00.346,4700Mc
432655.extern,extern,,,COMPLETED,80,01:56:51,0,00:00.001,4700Mc
432655.0,mprof,,,COMPLETED,80,01:56:49,181350.58M,01:56:50,4700Mc
432656,Q09S1023P01DsCU00SJS01SCCN_539,dgoncalves,hmem1,COMPLETED,80,01:55:46,,01:55:43,4700Mc
432656.batch,batch,,,COMPLETED,80,01:55:46,4.49M,00:00.346,4700Mc
432656.extern,extern,,,COMPLETED,80,01:55:46,0,00:00:00,4700Mc
432656.0,mprof,,,COMPLETED,80,01:55:43,181696.96M,01:55:43,4700Mc
432657,Q09S1023P01DsCU00SJS01SCCN_540,dgoncalves,hmem1,COMPLETED,80,01:57:32,,01:57:31,4700Mc
432657.batch,batch,,,COMPLETED,80,01:57:32,4.43M,00:00.338,4700Mc
432657.extern,extern,,,COMPLETED,80,01:57:32,0,00:00.001,4700Mc
432657.0,mprof,,,COMPLETED,80,01:57:30,182032.83M,01:57:31,4700Mc
432658,Q09S1023P01DsCU00SJS01SCCN_541,dgoncalves,hmem1,COMPLETED,80,01:57:28,,01:57:31,4700Mc
432658.batch,batch,,,COMPLETED,80,01:57:28,4.42M,00:00.337,4700Mc
432658.extern,extern,,,COMPLETED,80,01:57:28,0,00:00:00,4700Mc
432658.0,mprof,,,COMPLETED,80,01:57:27,182369.79M,01:57:31,4700Mc
432659,Q09S1023P01DsCU00SJS01SCCN_542,dgoncalves,hmem1,COMPLETED,80,01:57:55,,01:57:57,4700Mc
432659.batch,batch,,,COMPLETED,80,01:57:55,4.43M,00:00.348,4700Mc
432659.extern,extern,,,COMPLETED,80,01:57:55,0,00:00.001,4700Mc
432659.0,mprof,,,COMPLETED,80,01:57:54,182700.78M,01:57:57,4700Mc
432660,Q09S1023P01DsCU00SJS01SCCN_543,dgoncalves,hmem1,COMPLETED,80,01:57:18,,01:57:24,4700Mc
432660.batch,batch,,,COMPLETED,80,01:57:18,4.43M,00:00.340,4700Mc
432660.extern,extern,,,COMPLETED,80,01:57:18,0,00:00.001,4700Mc
432660.0,mprof,,,COMPLETED,80,01:57:16,183038.28M,01:57:24,4700Mc
432661,Q09S1023P01DsCU00SJS01SCCN_544,dgoncalves,hmem1,COMPLETED,80,01:57:42,,01:57:44,4700Mc
432661.batch,batch,,,COMPLETED,80,01:57:42,4.43M,00:00.339,4700Mc
432661.extern,extern,,,COMPLETED,80,01:57:43,0,00:00.001,4700Mc
432661.0,mprof,,,COMPLETED,80,01:57:40,183372.96M,01:57:44,4700Mc
432662,Q09S1023P01DsCU00SJS01SCCN_545,dgoncalves,hmem1,COMPLETED,80,01:57:50,,01:57:50,4700Mc
432662.batch,batch,,,COMPLETED,80,01:57:50,4.43M,00:00.350,4700Mc
432662.extern,extern,,,COMPLETED,80,01:57:50,0,00:00.001,4700Mc
432662.0,mprof,,,COMPLETED,80,01:57:48,183713.63M,01:57:50,4700Mc
432663,Q09S1023P01DsCU00SJS01SCCN_546,dgoncalves,hmem1,COMPLETED,80,01:58:33,,01:58:35,4700Mc
432663.batch,batch,,,COMPLETED,80,01:58:33,4.43M,00:00.349,4700Mc
432663.extern,extern,,,COMPLETED,80,01:58:33,0,00:00.001,4700Mc
432663.0,mprof,,,COMPLETED,80,01:58:32,184046.74M,01:58:34,4700Mc
432664,Q09S1023P01DsCU00SJS01SCCN_547,dgoncalves,hmem1,COMPLETED,80,01:59:20,,01:59:19,4700Mc
432664.batch,batch,,,COMPLETED,80,01:59:20,4.43M,00:00.340,4700Mc
432664.extern,extern,,,COMPLETED,80,01:59:20,0,00:00.001,4700Mc
432664.0,mprof,,,COMPLETED,80,01:59:18,184383.30M,01:59:18,4700Mc
432665,Q09S1023P01DsCU00SJS01SCCN_548,dgoncalves,hmem1,COMPLETED,80,02:03:03,,02:01:31,4700Mc
432665.batch,batch,,,COMPLETED,80,02:03:03,4.43M,00:00.340,4700Mc
432665.extern,extern,,,COMPLETED,80,02:03:03,0,00:00.001,4700Mc
432665.0,mprof,,,COMPLETED,80,02:03:02,184719.76M,02:01:31,4700Mc
432666,Q09S1023P01DsCU00SJS01SCCN_549,dgoncalves,hmem1,COMPLETED,80,02:13:05,,02:03:00,4700Mc
432666.batch,batch,,,COMPLETED,80,02:13:05,4.43M,00:00.352,4700Mc
432666.extern,extern,,,COMPLETED,80,02:13:05,0,00:00.001,4700Mc
432666.0,mprof,,,COMPLETED,80,02:13:04,185063.57M,02:03:00,4700Mc
432667,Q09S1023P01DsCU00SJS01SCCN_550,dgoncalves,hmem1,COMPLETED,80,02:01:57,,01:59:48,4700Mc
432667.batch,batch,,,COMPLETED,80,02:01:57,4.43M,00:00.347,4700Mc
432667.extern,extern,,,COMPLETED,80,02:01:57,0,00:00.001,4700Mc
432667.0,mprof,,,COMPLETED,80,02:01:55,185399.58M,01:59:48,4700Mc
432668,Q09S1023P01DsCU00SJS01SCCN_551,dgoncalves,hmem1,COMPLETED,80,01:59:11,,01:58:32,4700Mc
432668.batch,batch,,,COMPLETED,80,01:59:11,4.43M,00:00.352,4700Mc
432668.extern,extern,,,COMPLETED,80,01:59:11,0,00:00.001,4700Mc
432668.0,mprof,,,COMPLETED,80,01:59:10,185736.80M,01:58:32,4700Mc
432669,Q09S1023P01DsCU00SJS01SCCN_552,dgoncalves,hmem1,COMPLETED,80,01:58:18,,01:57:41,4700Mc
432669.batch,batch,,,COMPLETED,80,01:58:18,4.43M,00:00.392,4700Mc
432669.extern,extern,,,COMPLETED,80,01:58:18,0,00:00.001,4700Mc
432669.0,mprof,,,COMPLETED,80,01:58:15,186072.49M,01:57:41,4700Mc
432670,Q09S1023P01DsCU00SJS01SCCN_553,dgoncalves,hmem1,COMPLETED,80,01:59:26,,01:59:00,4700Mc
432670.batch,batch,,,COMPLETED,80,01:59:26,4.43M,00:00.337,4700Mc
432670.extern,extern,,,COMPLETED,80,01:59:26,0,00:00.001,4700Mc
432670.0,mprof,,,COMPLETED,80,01:59:25,186409.32M,01:58:59,4700Mc
432671,Q09S1023P01DsCU00SJS01SCCN_554,dgoncalves,hmem1,COMPLETED,80,02:00:29,,02:00:31,4700Mc
432671.batch,batch,,,COMPLETED,80,02:00:29,4.42M,00:00.346,4700Mc
432671.extern,extern,,,COMPLETED,80,02:00:29,0,00:00.001,4700Mc
432671.0,mprof,,,COMPLETED,80,02:00:27,186740.45M,02:00:31,4700Mc
432672,Q09S1023P01DsCU00SJS01SCCN_555,dgoncalves,hmem1,COMPLETED,80,01:58:13,,01:57:40,4700Mc
432672.batch,batch,,,COMPLETED,80,01:58:13,4.43M,00:00.355,4700Mc
432672.extern,extern,,,COMPLETED,80,01:58:13,0,00:00.001,4700Mc
432672.0,mprof,,,COMPLETED,80,01:58:11,187083.36M,01:57:39,4700Mc
432673,Q09S1023P01DsCU00SJS01SCCN_556,dgoncalves,hmem1,COMPLETED,80,02:03:35,,02:02:26,4700Mc
432673.batch,batch,,,COMPLETED,80,02:03:35,4.43M,00:00.404,4700Mc
432673.extern,extern,,,COMPLETED,80,02:03:35,0,00:00.001,4700Mc
432673.0,mprof,,,COMPLETED,80,02:03:31,187413.86M,02:02:26,4700Mc
432674,Q09S1023P01DsCU00SJS01SCCN_557,dgoncalves,hmem1,COMPLETED,80,01:59:36,,01:59:30,4700Mc
432674.batch,batch,,,COMPLETED,80,01:59:36,4.43M,00:00.353,4700Mc
432674.extern,extern,,,COMPLETED,80,01:59:36,0,00:00.001,4700Mc
432674.0,mprof,,,COMPLETED,80,01:59:34,187750.29M,01:59:30,4700Mc
432675,Q09S1023P01DsCU00SJS01SCCN_558,dgoncalves,hmem1,COMPLETED,80,02:01:05,,02:01:03,4700Mc
432675.batch,batch,,,COMPLETED,80,02:01:05,4.43M,00:00.334,4700Mc
432675.extern,extern,,,COMPLETED,80,02:01:05,0,00:00.001,4700Mc
432675.0,mprof,,,COMPLETED,80,02:01:03,188086.96M,02:01:03,4700Mc
432676,Q09S1023P01DsCU00SJS01SCCN_559,dgoncalves,hmem1,COMPLETED,80,02:00:36,,02:00:19,4700Mc
432676.batch,batch,,,COMPLETED,80,02:00:36,4.43M,00:00.352,4700Mc
432676.extern,extern,,,COMPLETED,80,02:00:36,0,00:00.001,4700Mc
432676.0,mprof,,,COMPLETED,80,02:00:35,188430.56M,02:00:19,4700Mc
432677,Q09S1023P01DsCU00SJS01SCCN_560,dgoncalves,hmem1,COMPLETED,80,02:01:52,,02:01:20,4700Mc
432677.batch,batch,,,COMPLETED,80,02:01:52,4.43M,00:00.347,4700Mc
432677.extern,extern,,,COMPLETED,80,02:01:52,0,00:00:00,4700Mc
432677.0,mprof,,,COMPLETED,80,02:01:50,188760.53M,02:01:20,4700Mc
432678,Q09S1023P01DsCU00SJS01SCCN_561,dgoncalves,hmem1,COMPLETED,80,02:01:30,,02:01:06,4700Mc
432678.batch,batch,,,COMPLETED,80,02:01:30,4.43M,00:00.400,4700Mc
432678.extern,extern,,,COMPLETED,80,02:01:31,0,00:00.001,4700Mc
432678.0,mprof,,,COMPLETED,80,02:01:27,189097.67M,02:01:05,4700Mc
432679,Q09S1023P01DsCU00SJS01SCCN_562,dgoncalves,hmem1,COMPLETED,80,02:00:12,,02:00:11,4700Mc
432679.batch,batch,,,COMPLETED,80,02:00:12,4.43M,00:00.344,4700Mc
432679.extern,extern,,,COMPLETED,80,02:00:12,0,00:00.001,4700Mc
432679.0,mprof,,,COMPLETED,80,02:00:11,189439.57M,02:00:11,4700Mc
432680,Q09S1023P01DsCU00SJS01SCCN_563,dgoncalves,hmem1,COMPLETED,80,02:00:42,,02:00:00,4700Mc
432680.batch,batch,,,COMPLETED,80,02:00:42,4.43M,00:00.353,4700Mc
432680.extern,extern,,,COMPLETED,80,02:00:42,0,00:00.001,4700Mc
432680.0,mprof,,,COMPLETED,80,02:00:40,189776.32M,02:00:00,4700Mc
432681,Q09S1023P01DsCU00SJS01SCCN_564,dgoncalves,hmem1,COMPLETED,80,02:00:39,,02:00:20,4700Mc
432681.batch,batch,,,COMPLETED,80,02:00:39,4.43M,00:00.349,4700Mc
432681.extern,extern,,,COMPLETED,80,02:00:39,0,00:00.001,4700Mc
432681.0,mprof,,,COMPLETED,80,02:00:38,190111.84M,02:00:20,4700Mc
432682,Q09S1023P01DsCU00SJS01SCCN_565,dgoncalves,hmem1,COMPLETED,80,02:00:19,,01:59:41,4700Mc
432682.batch,batch,,,COMPLETED,80,02:00:19,4.43M,00:00.388,4700Mc
432682.extern,extern,,,COMPLETED,80,02:00:19,0,00:00:00,4700Mc
432682.0,mprof,,,COMPLETED,80,02:00:15,190451.16M,01:59:40,4700Mc
432683,Q09S1023P01DsCU00SJS01SCCN_566,dgoncalves,hmem1,COMPLETED,80,02:11:36,,02:09:56,4700Mc
432683.batch,batch,,,COMPLETED,80,02:11:36,4.43M,00:00.361,4700Mc
432683.extern,extern,,,COMPLETED,80,02:11:37,0,00:00.001,4700Mc
432683.0,mprof,,,COMPLETED,80,02:11:35,190781.18M,02:09:55,4700Mc
432684,Q09S1023P01DsCU00SJS01SCCN_567,dgoncalves,hmem1,COMPLETED,80,01:59:33,,01:59:11,4700Mc
432684.batch,batch,,,COMPLETED,80,01:59:33,4.43M,00:00.337,4700Mc
432684.extern,extern,,,COMPLETED,80,01:59:33,0,00:00.001,4700Mc
432684.0,mprof,,,COMPLETED,80,01:59:32,191121.87M,01:59:11,4700Mc
432685,Q09S1023P01DsCU00SJS01SCCN_568,dgoncalves,hmem1,COMPLETED,80,02:05:14,,02:05:00,4700Mc
432685.batch,batch,,,COMPLETED,80,02:05:14,4.43M,00:00.347,4700Mc
432685.extern,extern,,,COMPLETED,80,02:05:14,0,00:00.001,4700Mc
432685.0,mprof,,,COMPLETED,80,02:05:13,191454.45M,02:04:59,4700Mc
432686,Q09S1023P01DsCU00SJS01SCCN_569,dgoncalves,hmem1,COMPLETED,80,02:06:02,,02:05:36,4700Mc
432686.batch,batch,,,COMPLETED,80,02:06:02,4.43M,00:00.398,4700Mc
432686.extern,extern,,,COMPLETED,80,02:06:02,0,00:00.001,4700Mc
432686.0,mprof,,,COMPLETED,80,02:05:59,191791.33M,02:05:35,4700Mc
432687,Q09S1023P01DsCU00SJS01SCCN_570,dgoncalves,hmem1,COMPLETED,80,02:03:13,,02:03:08,4700Mc
432687.batch,batch,,,COMPLETED,80,02:03:13,4.43M,00:00.373,4700Mc
432687.extern,extern,,,COMPLETED,80,02:03:13,0,00:00.001,4700Mc
432687.0,mprof,,,COMPLETED,80,02:03:12,192134.51M,02:03:08,4700Mc
432688,Q09S1023P01DsCU00SJS01SCCN_571,dgoncalves,hmem1,COMPLETED,80,02:03:08,,02:02:25,4700Mc
432688.batch,batch,,,COMPLETED,80,02:03:08,4.42M,00:00.344,4700Mc
432688.extern,extern,,,COMPLETED,80,02:03:09,0,00:00.001,4700Mc
432688.0,mprof,,,COMPLETED,80,02:03:06,192464.82M,02:02:25,4700Mc
432689,Q09S1023P01DsCU00SJS01SCCN_572,dgoncalves,hmem1,COMPLETED,80,02:10:01,,02:09:00,4700Mc
432689.batch,batch,,,COMPLETED,80,02:10:01,4.43M,00:00.347,4700Mc
432689.extern,extern,,,COMPLETED,80,02:10:01,0,00:00.001,4700Mc
432689.0,mprof,,,COMPLETED,80,02:09:59,192803.32M,02:09:00,4700Mc
432690,Q09S1023P01DsCU00SJS01SCCN_573,dgoncalves,hmem1,COMPLETED,80,02:06:24,,02:05:47,4700Mc
432690.batch,batch,,,COMPLETED,80,02:06:24,4.43M,00:00.388,4700Mc
432690.extern,extern,,,COMPLETED,80,02:06:24,0,00:00.001,4700Mc
432690.0,mprof,,,COMPLETED,80,02:06:20,193140.47M,02:05:47,4700Mc
432691,Q09S1023P01DsCU00SJS01SCCN_574,dgoncalves,hmem1,COMPLETED,80,02:05:24,,02:04:42,4700Mc
432691.batch,batch,,,COMPLETED,80,02:05:24,4.43M,00:00.348,4700Mc
432691.extern,extern,,,COMPLETED,80,02:05:24,0,00:00.001,4700Mc
432691.0,mprof,,,COMPLETED,80,02:05:23,193474.70M,02:04:41,4700Mc
432692,Q09S1023P01DsCU00SJS01SCCN_575,dgoncalves,hmem1,COMPLETED,80,02:06:31,,02:05:53,4700Mc
432692.batch,batch,,,COMPLETED,80,02:06:31,4.43M,00:00.345,4700Mc
432692.extern,extern,,,COMPLETED,80,02:06:31,0,00:00.001,4700Mc
432692.0,mprof,,,COMPLETED,80,02:06:30,193811.55M,02:05:53,4700Mc
432693,Q09S1023P01DsCU00SJS01SCCN_576,dgoncalves,hmem1,COMPLETED,80,02:06:31,,02:05:32,4700Mc
