JobID,JobName,User,Partition,State,AllocCPUS,Elapsed,MaxRSS,TotalCPU
391712.batch,batch,,,OUT_OF_MEMORY,48,00:04:30,4.45M,00:00.497
391712.extern,extern,,,OUT_OF_MEMORY,48,00:04:30,0,00:00:00
391712.0,python3,,,OUT_OF_MEMORY,48,00:04:28,1972.32M,08:06.260
391713,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,10,00:04:05,,03:57.942
391713.batch,batch,,,OUT_OF_MEMORY,10,00:04:05,4.45M,00:00.500
391713.extern,extern,,,OUT_OF_MEMORY,10,00:04:05,0,00:00.001
391713.0,python3,,,OUT_OF_MEMORY,10,00:04:02,1699.19M,03:57.441
391714,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,20,00:04:03,,03:54.420
391714.batch,batch,,,OUT_OF_MEMORY,20,00:04:03,4.45M,00:00.470
391714.extern,extern,,,OUT_OF_MEMORY,20,00:04:04,0,00:00.001
391714.0,python3,,,OUT_OF_MEMORY,20,00:04:01,1694.87M,03:53.948
391715,Q06S128ss,dgoncalves,cpu1,CANCELLED by 383200393,30,00:00:12,,00:06.672
391715.batch,batch,,,CANCELLED,30,00:00:13,4.15M,00:00.391
391715.extern,extern,,,COMPLETED,30,00:00:12,0,00:00.001
391715.0,python3,,,CANCELLED,30,00:00:13,0,00:06.279
391716,Q06S128ss,dgoncalves,cpu1,CANCELLED by 383200393,40,00:00:18,,00:11.734
391716.batch,batch,,,CANCELLED,40,00:00:18,4.15M,00:00.404
391716.extern,extern,,,COMPLETED,40,00:00:18,0,00:00:00
391716.0,python3,,,CANCELLED,40,00:00:20,0,00:11.329
391717,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,48,00:03:56,,03:53.184
391717.batch,batch,,,OUT_OF_MEMORY,48,00:03:56,4.45M,00:00.424
391717.extern,extern,,,OUT_OF_MEMORY,48,00:03:56,0,00:00:00
391717.0,python3,,,OUT_OF_MEMORY,48,00:03:54,1796.13M,03:52.758
391719,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,10,00:04:19,,07:44.882
391719.batch,batch,,,OUT_OF_MEMORY,10,00:04:19,4.44M,00:00.414
391719.extern,extern,,,OUT_OF_MEMORY,10,00:04:19,0,00:00:00
391719.0,python3,,,OUT_OF_MEMORY,10,00:04:18,18770.84M,07:44.467
391720,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,20,00:18:54,,02:57:57
391720.batch,batch,,,OUT_OF_MEMORY,20,00:18:54,4.44M,00:00.417
391720.extern,extern,,,OUT_OF_MEMORY,20,00:18:54,0,00:00.001
391720.0,python3,,,OUT_OF_MEMORY,20,00:18:53,39504.36M,02:57:56
391721,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,30,00:44:26,,05:00:38
391721.batch,batch,,,OUT_OF_MEMORY,30,00:44:26,4.44M,00:00.404
391721.extern,extern,,,OUT_OF_MEMORY,30,00:44:26,0,00:00:00
391721.0,python3,,,OUT_OF_MEMORY,30,00:44:25,57870.27M,05:00:37
391722,Q06S128ss,dgoncalves,cpu1,OUT_OF_MEMORY,40,00:48:07,,04:36:51
391722.batch,batch,,,OUT_OF_MEMORY,40,00:48:07,4.44M,00:00.490
391722.extern,extern,,,OUT_OF_MEMORY,40,00:48:07,0,00:00.001
391722.0,python3,,,OUT_OF_MEMORY,40,00:48:05,79174.36M,04:36:50
391723,Q06S128ss,dgoncalves,cpu1,FAILED,48,00:58:17,,04:46:03
391723.batch,batch,,,FAILED,48,00:58:17,4.45M,00:00.424
391723.extern,extern,,,COMPLETED,48,00:58:18,0,00:00:00
391723.0,python3,,,FAILED,48,00:58:16,80288.84M,04:46:03
392595,Q06S01ds,dgoncalves,cpu1,FAILED,10,00:00:10,,00:03.607
392595.batch,batch,,,FAILED,10,00:00:10,0,00:00.421
392595.extern,extern,,,COMPLETED,10,00:00:10,0,00:00:00
392595.0,python3,,,FAILED,10,00:00:08,0,00:03.185
392596,Q06S02ds,dgoncalves,cpu1,COMPLETED,10,00:00:11,,00:05.785
392596.batch,batch,,,COMPLETED,10,00:00:11,0,00:00.425
392596.extern,extern,,,COMPLETED,10,00:00:11,0,00:00:00
392596.0,python3,,,COMPLETED,10,00:00:10,5.18M,00:05.359
392597,Q06S10ds,dgoncalves,cpu1,COMPLETED,10,00:00:34,,01:58.646
392597.batch,batch,,,COMPLETED,10,00:00:34,4.45M,00:00.404
392597.extern,extern,,,COMPLETED,10,00:00:34,0,00:00:00
392597.0,python3,,,COMPLETED,10,00:00:33,447.08M,01:58.240
392598,Q06S20ds,dgoncalves,cpu1,COMPLETED,10,00:01:49,,09:36.365
392598.batch,batch,,,COMPLETED,10,00:01:49,4.45M,00:00.425
392598.extern,extern,,,COMPLETED,10,00:01:49,0,00:00:00
392598.0,python3,,,COMPLETED,10,00:01:48,2785.88M,09:35.939
392599,Q06S40ds,dgoncalves,cpu1,COMPLETED,10,00:06:47,,42:10.528
392599.batch,batch,,,COMPLETED,10,00:06:47,4.45M,00:00.434
392599.extern,extern,,,COMPLETED,10,00:06:47,0,00:00:00
392599.0,python3,,,COMPLETED,10,00:06:45,10916.02M,42:10.093
392600,Q06S80ds,dgoncalves,cpu1,OUT_OF_MEMORY,10,00:14:55,,02:11:02
392600.batch,batch,,,OUT_OF_MEMORY,10,00:14:55,4.55M,00:00.434
392600.extern,extern,,,OUT_OF_MEMORY,10,00:14:55,0,00:00.001
392600.0,python3,,,OUT_OF_MEMORY,10,00:14:52,19759.44M,02:11:02
392602,Q06S50ds,dgoncalves,cpu1,OUT_OF_MEMORY,10,00:10:58,,01:09:08
392602.batch,batch,,,OUT_OF_MEMORY,10,00:10:58,4.45M,00:00.433
392602.extern,extern,,,OUT_OF_MEMORY,10,00:10:58,0,00:00:00
392602.0,python3,,,OUT_OF_MEMORY,10,00:10:56,10499.86M,01:09:08
392603,Q06S60ds,dgoncalves,cpu1,CANCELLED by 383200393,10,00:13:38,,01:37:20
392603.batch,batch,,,CANCELLED,10,00:13:40,4.45M,00:00.407
392603.extern,extern,,,COMPLETED,10,00:13:39,0,00:00:00
392603.0,python3,,,CANCELLED,10,00:13:40,13944.89M,01:37:20
392604,Q05S02ds,dgoncalves,cpu1,COMPLETED,10,00:00:07,,00:04.416
392604.batch,batch,,,COMPLETED,10,00:00:07,0,00:00.502
392604.extern,extern,,,COMPLETED,10,00:00:07,0,00:00:00
392604.0,python3,,,COMPLETED,10,00:00:06,5.17M,00:03.913
392605,Q05S10ds,dgoncalves,cpu1,COMPLETED,10,00:00:14,,00:37.621
392605.batch,batch,,,COMPLETED,10,00:00:14,0,00:00.427
392605.extern,extern,,,COMPLETED,10,00:00:14,0,00:00.001
392605.0,python3,,,COMPLETED,10,00:00:13,5.18M,00:37.193
392606,Q05S20ds,dgoncalves,cpu1,COMPLETED,10,00:00:41,,02:55.797
392606.batch,batch,,,COMPLETED,10,00:00:41,4.45M,00:00.465
392606.extern,extern,,,COMPLETED,10,00:00:41,0,00:00:00
392606.0,python3,,,COMPLETED,10,00:00:40,1825.34M,02:55.330
392607,Q05S40ds,dgoncalves,cpu1,COMPLETED,10,00:02:10,,12:03.247
392607.batch,batch,,,COMPLETED,10,00:02:10,4.45M,00:00.461
392607.extern,extern,,,COMPLETED,10,00:02:10,0,00:00.001
392607.0,python3,,,COMPLETED,10,00:02:09,3829.39M,12:02.785
392610,TQ06S02ds,dgoncalves,cpu1,COMPLETED,2,00:00:14,,00:06.604
392610.batch,batch,,,COMPLETED,2,00:00:14,0,00:00.514
392610.extern,extern,,,COMPLETED,2,00:00:14,0,00:00:00
392610.0,python3,,,COMPLETED,2,00:00:12,5.18M,00:06.088
392611,TQ06S10ds,dgoncalves,cpu1,COMPLETED,2,00:01:36,,02:39.187
392611.batch,batch,,,COMPLETED,2,00:01:36,4.44M,00:00.497
392611.extern,extern,,,COMPLETED,2,00:01:36,0,00:00.001
392611.0,python3,,,COMPLETED,2,00:01:33,1268.20M,02:38.689
392612,TQ06S20ds,dgoncalves,cpu1,COMPLETED,2,00:06:08,,11:10.354
392612.batch,batch,,,COMPLETED,2,00:06:08,4.45M,00:00.492
392612.extern,extern,,,COMPLETED,2,00:06:08,0,00:00:00
392612.0,python3,,,COMPLETED,2,00:06:06,3514.92M,11:09.860
392613,TQ06S40ds,dgoncalves,cpu1,OUT_OF_MEMORY,2,00:03:56,,07:01.805
392613.batch,batch,,,OUT_OF_MEMORY,2,00:03:56,4.45M,00:00.534
392613.extern,extern,,,OUT_OF_MEMORY,2,00:03:56,0,00:00.001
392613.0,python3,,,OUT_OF_MEMORY,2,00:03:53,3868.73M,07:01.269
392614,TQ06S50ds,dgoncalves,cpu1,OUT_OF_MEMORY,2,00:01:53,,02:42.925
392614.batch,batch,,,OUT_OF_MEMORY,2,00:01:53,4.44M,00:00.507
392614.extern,extern,,,OUT_OF_MEMORY,2,00:01:53,0,00:00.001
392614.0,python3,,,OUT_OF_MEMORY,2,00:01:50,3141.23M,02:42.416
392615,TQ06S51ds,dgoncalves,cpu1,OUT_OF_MEMORY,2,00:01:32,,02:01.332
392615.batch,batch,,,OUT_OF_MEMORY,2,00:01:32,4.45M,00:00.501
392615.extern,extern,,,OUT_OF_MEMORY,2,00:01:32,0,00:00.001
392615.0,python3,,,OUT_OF_MEMORY,2,00:01:30,750.80M,02:00.829
392616,TQ06S02ds,dgoncalves,cpu1,COMPLETED,48,00:00:11,,00:05.661
392616.batch,batch,,,COMPLETED,48,00:00:11,0,00:00.415
392616.extern,extern,,,COMPLETED,48,00:00:11,0,00:00:00
392616.0,python3,,,COMPLETED,48,00:00:10,5.18M,00:05.244
392617,TQ06S10ds,dgoncalves,cpu1,COMPLETED,48,00:00:34,,01:33.669
392617.batch,batch,,,COMPLETED,48,00:00:34,4.45M,00:00.402
392617.extern,extern,,,COMPLETED,48,00:00:34,0,00:00:00
392617.0,python3,,,COMPLETED,48,00:00:33,599.80M,01:33.266
392618,TQ06S20ds,dgoncalves,cpu1,COMPLETED,48,00:01:29,,06:21.902
392618.batch,batch,,,COMPLETED,48,00:01:29,4.45M,00:00.411
392618.extern,extern,,,COMPLETED,48,00:01:29,0,00:00:00
392618.0,python3,,,COMPLETED,48,00:01:27,2503.73M,06:21.490
392619,TQ06S40ds,dgoncalves,cpu1,COMPLETED,48,00:04:45,,26:04.581
392619.batch,batch,,,COMPLETED,48,00:04:45,4.45M,00:00.419
392619.extern,extern,,,COMPLETED,48,00:04:45,0,00:00:00
392619.0,python3,,,COMPLETED,48,00:04:44,13853.13M,26:04.161
392620,TQ06S50ds,dgoncalves,cpu1,COMPLETED,48,00:08:03,,42:02.511
392620.batch,batch,,,COMPLETED,48,00:08:03,4.45M,00:00.415
392620.extern,extern,,,COMPLETED,48,00:08:03,0,00:00:00
392620.0,python3,,,COMPLETED,48,00:08:02,17503.27M,42:02.094
392621,TQ06S51ds,dgoncalves,cpu1,COMPLETED,48,00:08:10,,43:40.384
392621.batch,batch,,,COMPLETED,48,00:08:10,4.45M,00:00.441
392621.extern,extern,,,COMPLETED,48,00:08:10,0,00:00:00
392621.0,python3,,,COMPLETED,48,00:08:09,14662.40M,43:39.942
392622,TQ07S40ds,dgoncalves,cpu1,CANCELLED by 383200393,10,00:07:01,,01:03:36
392622.batch,batch,,,CANCELLED,10,00:07:03,4.45M,00:00.477
392622.extern,extern,,,COMPLETED,10,00:07:01,0,00:00.001
392622.0,python3,,,CANCELLED,10,00:07:04,10271.27M,01:03:36
392623,TQ06S40ds,dgoncalves,cpu1,COMPLETED,10,00:16:07,,01:40:10
392623.batch,batch,,,COMPLETED,10,00:16:07,4.45M,00:01.159
392623.extern,extern,,,COMPLETED,10,00:16:07,0,00:00.002
392623.0,python3,,,COMPLETED,10,00:16:05,13836.58M,01:40:09
392626,TQ06S40ds,dgoncalves,cpu1,COMPLETED,48,00:04:44,,26:35.407
392626.batch,batch,,,COMPLETED,48,00:04:44,4.45M,00:00.439
392626.extern,extern,,,COMPLETED,48,00:04:44,0,00:00:00
392626.0,python3,,,COMPLETED,48,00:04:43,14007.12M,26:34.967
392629,TQ06S51ds,dgoncalves,cpu1,COMPLETED,48,00:07:47,,44:02.737
392629.batch,batch,,,COMPLETED,48,00:07:47,4.45M,00:00.431
392629.extern,extern,,,COMPLETED,48,00:07:47,0,00:00:00
392629.0,python3,,,COMPLETED,48,00:07:46,25823.89M,44:02.305
392630,TQ06S51da,dgoncalves,cpu1,CANCELLED by 383200393,48,00:03:57,,37:59.144
392630.batch,batch,,,CANCELLED,48,00:03:59,4.45M,00:00.404
392630.extern,extern,,,COMPLETED,48,00:03:57,0,00:00:00
392630.0,python3,,,CANCELLED,48,00:04:00,10349.42M,37:58.739
392631,TQ06S51da,dgoncalves,cpu1,CANCELLED by 383200393,48,00:00:00,,00:00:00
392632,TQ06S51ds,dgoncalves,cpu1,COMPLETED,48,00:08:10,,43:01.783
392632.batch,batch,,,COMPLETED,48,00:08:10,4.45M,00:00.419
392632.extern,extern,,,COMPLETED,48,00:08:10,0,00:00:00
392632.0,python3,,,COMPLETED,48,00:08:09,12723.81M,43:01.363
394659,Q06S128P01Ds,dgoncalves,cpu1,CANCELLED by 383200393,48,00:00:00,,00:00:00
394660,Q06S128P24.0Ds,dgoncalves,cpu1,CANCELLED by 383200393,48,00:00:00,,00:00:00
394661,Q06S128P12.0Ds,dgoncalves,cpu1,CANCELLED by 383200393,48,00:00:00,,00:00:00
394672,Q06S128P01Ds,dgoncalves,cpu2,CANCELLED by 383200393,48,00:00:00,,00:00:00
394673,Q06S128P24Ds,dgoncalves,cpu2,CANCELLED by 383200393,48,00:00:00,,00:00:00
394674,Q06S128P12Ds,dgoncalves,cpu2,CANCELLED by 383200393,48,00:00:00,,00:00:00
394676,Q06S128P00Ds,dgoncalves,hmem1,FAILED,80,01:54:15,,02:17:18
394676.batch,batch,,,FAILED,80,01:54:15,4.44M,00:00.355
394676.extern,extern,,,COMPLETED,80,01:54:15,0,00:00.001
394676.0,python3,,,FAILED,80,01:54:14,23675.38M,02:17:18
395479,Q06S128P01DsCU,dgoncalves,cpu1,FAILED,48,00:46:39,,04:32:18
395479.batch,batch,,,FAILED,48,00:46:39,4.45M,00:00.425
395479.extern,extern,,,COMPLETED,48,00:46:39,0,00:00.001
395479.0,python3,,,CANCELLED,48,00:46:37,89932.80M,04:32:18
395480,Q06S128P12.0DsCU,dgoncalves,cpu1,FAILED,48,00:00:11,,00:03.689
395480.batch,batch,,,FAILED,48,00:00:11,0,00:00.422
395480.extern,extern,,,COMPLETED,48,00:00:11,0,00:00:00
395480.0,python3,,,FAILED,48,00:00:10,0,00:03.266
395481,Q06S128P06.0DsCU,dgoncalves,cpu1,FAILED,48,00:00:11,,00:03.726
395481.batch,batch,,,FAILED,48,00:00:11,0,00:00.435
395481.extern,extern,,,COMPLETED,48,00:00:11,0,00:00:00
395481.0,python3,,,FAILED,48,00:00:10,0,00:03.290
396491,Q06S128P06DsCU,dgoncalves,cpu1,FAILED,48,00:00:10,,00:03.689
396491.batch,batch,,,FAILED,48,00:00:10,0,00:00.427
396491.extern,extern,,,COMPLETED,48,00:00:10,0,00:00.001
396491.0,python3,,,FAILED,48,00:00:09,0,00:03.260
396492,Q06S128P12DsCU,dgoncalves,cpu1,FAILED,48,00:00:09,,00:03.433
396492.batch,batch,,,FAILED,48,00:00:09,0,00:00.415
396492.extern,extern,,,COMPLETED,48,00:00:09,0,00:00:00
396492.0,python3,,,FAILED,48,00:00:07,0,00:03.017
396493,Q06S128P01DsCU,dgoncalves,cpu1,FAILED,48,00:00:09,,00:03.556
396493.batch,batch,,,FAILED,48,00:00:09,0,00:00.417
396493.extern,extern,,,COMPLETED,48,00:00:09,0,00:00:00
396493.0,python3,,,FAILED,48,00:00:07,0,00:03.137
396507,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:41,,01:02.571
396507.batch,batch,,,COMPLETED,48,00:00:41,4.43M,00:00.348
396507.extern,extern,,,COMPLETED,48,00:00:42,0,00:00.001
396507.0,python3,,,COMPLETED,48,00:00:40,1383.29M,01:02.220
396508,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:26,,00:59.852
396508.batch,batch,,,COMPLETED,48,00:00:26,0,00:00.340
396508.extern,extern,,,COMPLETED,48,00:00:26,0,00:00.002
396508.0,python3,,,COMPLETED,48,00:00:25,5.18M,00:59.509
396509,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:26,,01:01.620
396509.batch,batch,,,COMPLETED,48,00:00:26,0,00:00.332
396509.extern,extern,,,COMPLETED,48,00:00:26,0,00:00.001
396509.0,python3,,,COMPLETED,48,00:00:25,5.18M,01:01.286
396510,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:26,,01:00.830
396510.batch,batch,,,COMPLETED,48,00:00:26,0,00:00.341
396510.extern,extern,,,COMPLETED,48,00:00:26,0,00:00.001
396510.0,python3,,,COMPLETED,48,00:00:24,5.18M,01:00.487
396511,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:26,,01:03.303
396511.batch,batch,,,COMPLETED,48,00:00:26,0,00:00.339
396511.extern,extern,,,COMPLETED,48,00:00:26,0,00:00.001
396511.0,python3,,,COMPLETED,48,00:00:25,5.18M,01:02.962
396512,Q06S10P01DsCU,dgoncalves,hmem1,FAILED,48,00:00:20,,00:12.875
396512.batch,batch,,,FAILED,48,00:00:20,0,00:00.332
396512.extern,extern,,,COMPLETED,48,00:00:20,0,00:00.001
396512.0,python3,,,FAILED,48,00:00:18,0,00:12.541
396513,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:19,,00:12.450
396513.batch,batch,,,COMPLETED,48,00:00:19,0,00:00.334
396513.extern,extern,,,COMPLETED,48,00:00:19,0,00:00.001
396513.0,python3,,,COMPLETED,48,00:00:17,0,00:12.114
396514,Q06S10P01DsCU,dgoncalves,hmem1,COMPLETED,48,00:00:24,,01:01.036
396514.batch,batch,,,COMPLETED,48,00:00:24,0,00:00.328
396514.extern,extern,,,COMPLETED,48,00:00:24,0,00:00.001
396514.0,python3,,,COMPLETED,48,00:00:23,5.18M,01:00.706
396515,Q06S05P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:23,,00:07.888
396515.batch,batch,,,COMPLETED,80,00:00:23,0,00:00.387
396515.extern,extern,,,COMPLETED,80,00:00:23,0,00:00.001
396515.0,python3,,,COMPLETED,80,00:00:20,0,00:07.499
396516,Q06S10P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:27,,00:12.581
396516.batch,batch,,,COMPLETED,80,00:00:27,0,00:00.374
396516.extern,extern,,,COMPLETED,80,00:00:27,0,00:00.001
396516.0,python3,,,COMPLETED,80,00:00:24,0,00:12.206
396517,Q06S15P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:32,,00:18.575
396517.batch,batch,,,COMPLETED,80,00:00:32,4.43M,00:00.383
396517.extern,extern,,,COMPLETED,80,00:00:32,0,00:00:00
396517.0,python3,,,COMPLETED,80,00:00:29,0,00:18.191
396518,Q06S20P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:37,,00:22.443
396518.batch,batch,,,COMPLETED,80,00:00:37,4.44M,00:00.378
396518.extern,extern,,,COMPLETED,80,00:00:37,0,00:00.001
396518.0,python3,,,COMPLETED,80,00:00:34,273.05M,00:22.064
396519,Q06S25P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:33,,00:27.046
396519.batch,batch,,,COMPLETED,80,00:00:33,4.43M,00:00.325
396519.extern,extern,,,COMPLETED,80,00:00:33,0,00:00.001
396519.0,python3,,,COMPLETED,80,00:00:31,410.62M,00:26.719
396520,Q06S30P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:38,,00:31.746
396520.batch,batch,,,COMPLETED,80,00:00:38,4.43M,00:00.329
396520.extern,extern,,,COMPLETED,80,00:00:38,0,00:00.001
396520.0,python3,,,COMPLETED,80,00:00:36,335.91M,00:31.415
396521,Q06S35P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:43,,00:36.597
396521.batch,batch,,,COMPLETED,80,00:00:43,4.43M,00:00.326
396521.extern,extern,,,COMPLETED,80,00:00:43,0,00:00.001
396521.0,python3,,,COMPLETED,80,00:00:42,368.14M,00:36.270
396522,Q06S40P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:48,,00:42.015
396522.batch,batch,,,COMPLETED,80,00:00:48,4.43M,00:00.328
396522.extern,extern,,,COMPLETED,80,00:00:48,0,00:00.001
396522.0,python3,,,COMPLETED,80,00:00:46,389.38M,00:41.685
396523,Q06S45P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:52,,00:46.184
396523.batch,batch,,,COMPLETED,80,00:00:52,4.43M,00:00.318
396523.extern,extern,,,COMPLETED,80,00:00:52,0,00:00:00
396523.0,python3,,,COMPLETED,80,00:00:51,413.33M,00:45.864
396524,Q06S50P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:00:57,,00:50.794
396524.batch,batch,,,COMPLETED,80,00:00:57,4.43M,00:00.339
396524.extern,extern,,,COMPLETED,80,00:00:57,0,00:00.001
396524.0,python3,,,COMPLETED,80,00:00:55,445.41M,00:50.454
396525,Q06S55P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:02,,00:55.691
396525.batch,batch,,,COMPLETED,80,00:01:02,4.43M,00:00.316
396525.extern,extern,,,COMPLETED,80,00:01:02,0,00:00:00
396525.0,python3,,,COMPLETED,80,00:01:01,456.32M,00:55.374
396526,Q06S60P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:07,,01:00.439
396526.batch,batch,,,COMPLETED,80,00:01:07,4.43M,00:00.344
396526.extern,extern,,,COMPLETED,80,00:01:07,0,00:00.001
396526.0,python3,,,COMPLETED,80,00:01:05,506.68M,01:00.093
396527,Q06S65P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:13,,01:06.198
396527.batch,batch,,,COMPLETED,80,00:01:13,4.43M,00:00.329
396527.extern,extern,,,COMPLETED,80,00:01:13,0,00:00.001
396527.0,python3,,,COMPLETED,80,00:01:11,562.57M,01:05.867
396528,Q06S70P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:16,,01:10.034
396528.batch,batch,,,COMPLETED,80,00:01:16,4.43M,00:00.334
396528.extern,extern,,,COMPLETED,80,00:01:16,0,00:00.001
396528.0,python3,,,COMPLETED,80,00:01:15,601.25M,01:09.698
396529,Q06S75P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:21,,01:14.429
396529.batch,batch,,,COMPLETED,80,00:01:21,4.44M,00:00.337
396529.extern,extern,,,COMPLETED,80,00:01:21,0,00:00.001
396529.0,python3,,,COMPLETED,80,00:01:19,614.71M,01:14.090
396530,Q06S80P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:28,,01:22.422
396530.batch,batch,,,COMPLETED,80,00:01:28,4.43M,00:00.337
396530.extern,extern,,,COMPLETED,80,00:01:28,0,00:00.001
396530.0,python3,,,COMPLETED,80,00:01:26,659.94M,01:22.083
396531,Q06S85P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:31,,01:24.549
396531.batch,batch,,,COMPLETED,80,00:01:31,4.43M,00:00.334
396531.extern,extern,,,COMPLETED,80,00:01:31,0,00:00.001
396531.0,python3,,,COMPLETED,80,00:01:29,682.27M,01:24.214
396532,Q06S90P01DsCUS,dgoncalves,hmem1,COMPLETED,80,00:01:36,,01:30.530
